Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,CLEAN_DESC,MANUFACTURER_NAME,BRAND_NAME,MANUFACTURER_PART_NUMBER,STANDARDIZED_DIMENSIONS,STAGE1_STATUS
DCD803B,DCD803B Dewalt Multi-Head Drill Driver,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),DCD803B Dewalt Multi-Head Drill Driver,Stanley Black & Decker,DEWALT®,DCD803B,DCD803B Dewalt Multi-Head Drill Driver,NORMALIZED
DCF860B,DCF860B Dewalt 20V Impact - Driver Drill,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),DCF860B Dewalt 20V Impact - Driver Drill,Stanley Black & Decker,DEWALT®,DCF860B,DCF860B Dewalt 20V Impact - Driver Drill,NORMALIZED
3401-20,3401-20 Milw M12 Drill Driver - Brushless Compact (Bare),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),3401-20 Milw M12 Drill Driver - Brushless Compact (Bare),Milwaukee Electric Tool Corporation,Milwaukee®,3401-20,3401-20 Milw M12 Drill Driver - Brushless Compact (Bare),NORMALIZED
KPTDR050A,KPTDR050A Kreg 20V Ionic Compact Drill,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kreg Tool Company (KRETO),KPTDR050A Kreg 20V Ionic Compact Drill,Kreg Tool Company,Kreg®,KPTDR050A,KPTDR050A Kreg 20V Ionic Compact Drill,NORMALIZED
DCD1007B,"DCD1007B Dewalt 20V Cordless - 1/2"" Hammer Drill (Bare)",-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),"DCD1007B Dewalt 20V Cordless - 1/2"" Hammer Drill (Bare)",Stanley Black & Decker,DEWALT®,DCD1007B,"DCD1007B Dewalt 20V Cordless - 1/2"" Hammer Drill (Bare)",NORMALIZED
DCD799B,DCD799B Dewalt Drill,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),DCD799B Dewalt Drill,Stanley Black & Decker,DEWALT®,DCD799B,DCD799B Dewalt Drill,NORMALIZED
58006,58006 Voyager Drill Press,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,King Canada Inc (KINCA),58006 Voyager Drill Press,King Canada Inc,King Canada Inc,58006,58006 Voyager Drill Press,NORMALIZED
2909-20,2909-20 Milw Roofing Nailer - M18,-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),2909-20 Milw Roofing Nailer - M18,Milwaukee Electric Tool Corporation,Milwaukee®,2909-20,2909-20 Milw Roofing Nailer - M18,NORMALIZED
2909-21,2909-21 Milw M18 Coil Roofing - Nailer Kit,-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),2909-21 Milw M18 Coil Roofing - Nailer Kit,Milwaukee Electric Tool Corporation,Milwaukee®,2909-21,2909-21 Milw M18 Coil Roofing - Nailer Kit,NORMALIZED
918200,918200 Paslode CT200S24 18Ga ST Brad Nailer,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,National Nail Corp (7439),918200 Paslode CT200S24 18Ga ST Brad Nailer,National Nail Corp,National Nail Corp,918200,918200 Paslode CT200S24 18Ga ST Brad Nailer,NORMALIZED
2541-20,2541-20 Milw M12 - Compact Brad Nailer (Bare),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),2541-20 Milw M12 - Compact Brad Nailer (Bare),Milwaukee Electric Tool Corporation,Milwaukee®,2541-20,2541-20 Milw M12 - Compact Brad Nailer (Bare),NORMALIZED
DCN930B,DCN930B Dewalt 20V 30 Degree - Framing Nailer,-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),DCN930B Dewalt 20V 30 Degree - Framing Nailer,Stanley Black & Decker,DEWALT®,DCN930B,DCN930B Dewalt 20V 30 Degree - Framing Nailer,NORMALIZED
DCN930P1,DCN930P1 Dewalt 20V 30 Degree - Framing Nailer Kit,-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),DCN930P1 Dewalt 20V 30 Degree - Framing Nailer Kit,Stanley Black & Decker,DEWALT®,DCN930P1,DCN930P1 Dewalt 20V 30 Degree - Framing Nailer Kit,NORMALIZED
XNB04Z,"XNB04Z Makita 18V 2"" Brad Nailer 18GA (Bare)",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),"XNB04Z Makita 18V 2"" Brad Nailer 18GA (Bare)","Makita U.S.A., Inc.",Makita®,XNB04Z," x NB04Z Makita 18V 2"" Brad Nailer 18GA (Bare)",NORMALIZED
XNB05Z,"XNB05Z Makita 18V 2-1/2"" Straight Finish Nailer 16GA",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),"XNB05Z Makita 18V 2-1/2"" Straight Finish Nailer 16GA","Makita U.S.A., Inc.",Makita®,XNB05Z," x NB05Z Makita 18V 2-1/2"" Straight Finish Nailer 16GA",NORMALIZED
XNB06Z,"XNB06Z Makita 18V 2-1/2"" Angled Finish Nailer 16GA",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),"XNB06Z Makita 18V 2-1/2"" Angled Finish Nailer 16GA","Makita U.S.A., Inc.",Makita®,XNB06Z," x NB06Z Makita 18V 2-1/2"" Angled Finish Nailer 16GA",NORMALIZED
XNB07Z,XNB07Z Makita 18V LXT BL 30 Nailer (Bare),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),XNB07Z Makita 18V LXT BL 30 Nailer (Bare),"Makita U.S.A., Inc.",Makita®,XNB07Z, x NB07Z Makita 18V L x T BL 30 Nailer (Bare),NORMALIZED
DZN930,DZN930 Dewalt 30 Degree - Framing Magazine,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),DZN930 Dewalt 30 Degree - Framing Magazine,Stanley Black & Decker,DEWALT®,DZN930,DZN930 Dewalt 30 Degree - Framing Magazine,NORMALIZED
220USB25U,220USB25U Vessel Screwdriver w/25pc Bit Set,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Vessel Tools USA Inc (VESTO),220USB25U Vessel Screwdriver w/25pc Bit Set,Vessel Tools USA Inc,Vessel Tools USA Inc,220USB25U,220USB25U Vessel Screwdriver w/25pc Bit Set,NORMALIZED
XRF03Z,XRF03Z Makita 18V Screwdriver - Autofeed,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),XRF03Z Makita 18V Screwdriver - Autofeed,"Makita U.S.A., Inc.",Makita®,XRF03Z, x RF03Z Makita 18V Screwdriver - Autofeed,NORMALIZED
220USBP5U,220USBP5U Vessel Screwdriver Plus w/5pc Bit Set,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Vessel Tools USA Inc (VESTO),220USBP5U Vessel Screwdriver Plus w/5pc Bit Set,Vessel Tools USA Inc,Vessel Tools USA Inc,220USBP5U,220USBP5U Vessel Screwdriver Plus w/5pc Bit Set,NORMALIZED
49-66-4567,"49-66-4567 Milw 6"" Magnetic - Impact Driver Set 6pc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),"49-66-4567 Milw 6"" Magnetic - Impact Driver Set 6pc",Milwaukee Electric Tool Corporation,Milwaukee®,49-66-4567,"49-66-4567 Milw 6"" Magnetic - Impact Driver Set 6pc",NORMALIZED
IBMG90K003,"IBMG90K003 Vessel Impact Ball Torsion Bit Assort 5pc 3.5""",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Vessel Tools USA Inc (VESTO),"IBMG90K003 Vessel Impact Ball Torsion Bit Assort 5pc 3.5""",Vessel Tools USA Inc,Vessel Tools USA Inc,IBMG90K003,"IBMG90K003 Vessel Impact Ball Torsion Bit Assort 5pc 3.5""",NORMALIZED
IBPH250P15T,"IBPH250P15T Vessel Torsion Bit 2"" 15pc",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Vessel Tools USA Inc (VESTO),"IBPH250P15T Vessel Torsion Bit 2"" 15pc",Vessel Tools USA Inc,Vessel Tools USA Inc,IBPH250P15T,"IBPH250P15T Vessel Torsion Bit 2"" 15pc",NORMALIZED
DPH12B,"DPH12B 2"" #1 Phillips Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DPH12B 2"" #1 Phillips Drive - Bit",Philips Lighting Holding B.V.,Philips®,DPH12B,"DPH12B 2"" #1 Phillips Drive - Bit",NORMALIZED
DPH135B,"DPH135B 3-1/2"" #1 Phillips - Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DPH135B 3-1/2"" #1 Phillips - Drive Bit",Philips Lighting Holding B.V.,Philips®,DPH135B,"DPH135B 3-1/2"" #1 Phillips - Drive Bit",NORMALIZED
DPH21B,"DPH21B 1"" #2 Phillips Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DPH21B 1"" #2 Phillips Drive - Bit",Philips Lighting Holding B.V.,Philips®,DPH21B,"DPH21B 1"" #2 Phillips Drive - Bit",NORMALIZED
DPH22B,"DPH22B 2"" #2 Phillips Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DPH22B 2"" #2 Phillips Drive - Bit",Philips Lighting Holding B.V.,Philips®,DPH22B,"DPH22B 2"" #2 Phillips Drive - Bit",NORMALIZED
DPH235B,"DPH235B 3-1/2"" #2 Phillips - Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DPH235B 3-1/2"" #2 Phillips - Drive Bit",Philips Lighting Holding B.V.,Philips®,DPH235B,"DPH235B 3-1/2"" #2 Phillips - Drive Bit",NORMALIZED
DPH26B,"DPH26B 6"" #2 Phillips Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DPH26B 6"" #2 Phillips Drive - Bit",Philips Lighting Holding B.V.,Philips®,DPH26B,"DPH26B 6"" #2 Phillips Drive - Bit",NORMALIZED
DPH2R1B,"DPH2R1B 1"" #2 Phillips Drywall - Screws Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DPH2R1B 1"" #2 Phillips Drywall - Screws Drive Bit",Philips Lighting Holding B.V.,Philips®,DPH2R1B,"DPH2R1B 1"" #2 Phillips Drywall - Screws Drive Bit",NORMALIZED
DPH31B,"DPH31B 1"" #3 Phillips Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DPH31B 1"" #3 Phillips Drive - Bit",Philips Lighting Holding B.V.,Philips®,DPH31B,"DPH31B 1"" #3 Phillips Drive - Bit",NORMALIZED
DPH32B,"DPH32B 2"" #3 Phillips Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DPH32B 2"" #3 Phillips Drive - Bit",Philips Lighting Holding B.V.,Philips®,DPH32B,"DPH32B 2"" #3 Phillips Drive - Bit",NORMALIZED
DPH335B,"DPH335B 3-1/2"" #3 Phillips - Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DPH335B 3-1/2"" #3 Phillips - Drive Bit",Philips Lighting Holding B.V.,Philips®,DPH335B,"DPH335B 3-1/2"" #3 Phillips - Drive Bit",NORMALIZED
DSQ12B,"DSQ12B 2"" #1 Square Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DSQ12B 2"" #1 Square Drive Bit",Schneider Electric,Square D®,DSQ12B,"DSQ12B 2"" #1 Square Drive Bit",NORMALIZED
DSQ22B,"DSQ22B 2"" #2 Square Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DSQ22B 2"" #2 Square Drive Bit",Schneider Electric,Square D®,DSQ22B,"DSQ22B 2"" #2 Square Drive Bit",NORMALIZED
DSQ26B,"DSQ26B 6"" #2 Square Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DSQ26B 6"" #2 Square Drive Bit",Schneider Electric,Square D®,DSQ26B,"DSQ26B 6"" #2 Square Drive Bit",NORMALIZED
DSQ32B,"DSQ32B 2"" #3 Square Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DSQ32B 2"" #3 Square Drive Bit",Schneider Electric,Square D®,DSQ32B,"DSQ32B 2"" #3 Square Drive Bit",NORMALIZED
DT102B,"DT102B 2"" #10 Torx Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DT102B 2"" #10 Torx Drive Bit",Freud Inc,Freud Inc,DT102B,"DT102B 2"" #10 Tor x Drive Bit",NORMALIZED
DT152B,"DT152B 2"" #15 Torx Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DT152B 2"" #15 Torx Drive Bit",Freud Inc,Freud Inc,DT152B,"DT152B 2"" #15 Tor x Drive Bit",NORMALIZED
DT1535B,"DT1535B 3-1/2"" #15 Torx Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DT1535B 3-1/2"" #15 Torx Drive - Bit",Freud Inc,Freud Inc,DT1535B,"DT1535B 3-1/2"" #15 Tor x Drive - Bit",NORMALIZED
DT202B,"DT202B 2"" #20 Torx Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DT202B 2"" #20 Torx Drive Bit",Freud Inc,Freud Inc,DT202B,"DT202B 2"" #20 Tor x Drive Bit",NORMALIZED
DT2035B,"DT2035B 3-1/2"" #20 Torx Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DT2035B 3-1/2"" #20 Torx Drive - Bit",Freud Inc,Freud Inc,DT2035B,"DT2035B 3-1/2"" #20 Tor x Drive - Bit",NORMALIZED
DT206B,"DT206B 6"" #20 Torx Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DT206B 6"" #20 Torx Drive Bit",Freud Inc,Freud Inc,DT206B,"DT206B 6"" #20 Tor x Drive Bit",NORMALIZED
DT252B,"DT252B 2"" #25 Trox Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DT252B 2"" #25 Trox Drive Bit",Freud Inc,Freud Inc,DT252B,"DT252B 2"" #25 Tro x Drive Bit",NORMALIZED
DT2535B,"DT2535B 3-1/4"" #25 Torx Drive - Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DT2535B 3-1/4"" #25 Torx Drive - Bit",Freud Inc,Freud Inc,DT2535B,"DT2535B 3-1/4"" #25 Tor x Drive - Bit",NORMALIZED
DT256B,"DT256B 6"" #25 Torx Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DT256B 6"" #25 Torx Drive Bit",Freud Inc,Freud Inc,DT256B,"DT256B 6"" #25 Tor x Drive Bit",NORMALIZED
DT302B,"DT302B 2"" #30 Torx Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DT302B 2"" #30 Torx Drive Bit",Freud Inc,Freud Inc,DT302B,"DT302B 2"" #30 Tor x Drive Bit",NORMALIZED
DT402B,"DT402B 2"" #40 Torx Drive Bit",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),"DT402B 2"" #40 Torx Drive Bit",Freud Inc,Freud Inc,DT402B,"DT402B 2"" #40 Tor x Drive Bit",NORMALIZED
DDWSSB,DDWSSB #2 Drywall Screw Setter,-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),DDWSSB #2 Drywall Screw Setter,Freud Inc,Freud Inc,DDWSSB,DDWSSB #2 Drywall Screw Setter,NORMALIZED
191V02-0,191V02-0 Makita #2 Phillips Bit 5pk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),191V02-0 Makita #2 Phillips Bit 5pk,Philips Lighting Holding B.V.,Philips®,191V02-0,191V02-0 Makita #2 Phillips Bit 5pk,NORMALIZED
XTS02Z,"XTS02Z Makita 18V 1/4"" Narrow Crown Stapler 18GA",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),"XTS02Z Makita 18V 1/4"" Narrow Crown Stapler 18GA","Makita U.S.A., Inc.",Makita®,XTS02Z," x TS02Z Makita 18V 1/4"" Narrow Crown Stapler 18GA",NORMALIZED
DCF809D1,"DCF809D1 Dewalt Atomic 20V 1/4"" Impact Driver Kit",-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),"DCF809D1 Dewalt Atomic 20V 1/4"" Impact Driver Kit",Stanley Black & Decker,DEWALT®,DCF809D1,"DCF809D1 Dewalt Atomic 20V 1/4"" Impact Driver Kit",NORMALIZED
2761-20,"2761-20 Milw M18 1/4"" Hex Hydraulic Driver",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),"2761-20 Milw M18 1/4"" Hex Hydraulic Driver",Milwaukee Electric Tool Corporation,Milwaukee®,2761-20,"2761-20 Milw M18 1/4"" He x Hydraulic Driver",NORMALIZED
2761-22,2761-22 Milw M18 Surge Kit,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),2761-22 Milw M18 Surge Kit,Milwaukee Electric Tool Corporation,Milwaukee®,2761-22,2761-22 Milw M18 Surge Kit,NORMALIZED
3450-20,3450-20 Milw M12 Impact Driver - Brushless Compact (Bare),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),3450-20 Milw M12 Impact Driver - Brushless Compact (Bare),Milwaukee Electric Tool Corporation,Milwaukee®,3450-20,3450-20 Milw M12 Impact Driver - Brushless Compact (Bare),NORMALIZED
KPTDV025A,KPTDV025A Kreg 20V Ionic Compact Impact Driver,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kreg Tool Company (KRETO),KPTDV025A Kreg 20V Ionic Compact Impact Driver,Kreg Tool Company,Kreg®,KPTDV025A,KPTDV025A Kreg 20V Ionic Compact Impact Driver,NORMALIZED
3048-20,"3048-20 Milw M12 1/4"" Impact Wrench w/Friction Ring",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),"3048-20 Milw M12 1/4"" Impact Wrench w/Friction Ring",Milwaukee Electric Tool Corporation,Milwaukee®,3048-20,"3048-20 Milw M12 1/4"" Impact Wrench w/Friction Ring",NORMALIZED
3049-20,"3049-20 Milw M12 3/8"" Impact Wrench w/Friction Ring",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),"3049-20 Milw M12 3/8"" Impact Wrench w/Friction Ring",Milwaukee Electric Tool Corporation,Milwaukee®,3049-20,"3049-20 Milw M12 3/8"" Impact Wrench w/Friction Ring",NORMALIZED
2563-20,"2563-20 Milw M12 Stubby 1/2"" Impact Wrench",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),"2563-20 Milw M12 Stubby 1/2"" Impact Wrench",Milwaukee Electric Tool Corporation,Milwaukee®,2563-20,"2563-20 Milw M12 Stubby 1/2"" Impact Wrench",NORMALIZED
DCF961B,"Dewalt DCF961B 20V 1/2"" Impact - Bare Tool",-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),"Dewalt DCF961B 20V 1/2"" Impact - Bare Tool",Stanley Black & Decker,DEWALT®,DCF961B,"Dewalt DCF961B 20V 1/2"" Impact - Bare Tool",NORMALIZED
DCF964B,"DCF964B Dewalt 20V 3/4"" Impact - Wrench (Bare)",-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),"DCF964B Dewalt 20V 3/4"" Impact - Wrench (Bare)",Stanley Black & Decker,DEWALT®,DCF964B,"DCF964B Dewalt 20V 3/4"" Impact - Wrench (Bare)",NORMALIZED
2563P-20,"2563P-20 Milw M12 1/2"" Stubby - Impact Wrench w/Pin Detent",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),"2563P-20 Milw M12 1/2"" Stubby - Impact Wrench w/Pin Detent",Milwaukee Electric Tool Corporation,Milwaukee®,2563P-20,"2563P-20 Milw M12 1/2"" Stubby - Impact Wrench w/Pin Detent",NORMALIZED
DCF921P2,DCF921P2 Dewalt 20V 1/2 Impact,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),DCF921P2 Dewalt 20V 1/2 Impact,Stanley Black & Decker,DEWALT®,DCF921P2,DCF921P2 Dewalt 20V 1/2 Impact,NORMALIZED
XLT03Z,"XLT03Z Makita 3/8"" 18V Angle Impact",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),"XLT03Z Makita 3/8"" 18V Angle Impact","Makita U.S.A., Inc.",Makita®,XLT03Z," x LT03Z Makita 3/8"" 18V Angle Impact",NORMALIZED
XLT04Z,"XLT04Z Makita 1/4"" 18V Angle Impact",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),"XLT04Z Makita 1/4"" 18V Angle Impact","Makita U.S.A., Inc.",Makita®,XLT04Z," x LT04Z Makita 1/4"" 18V Angle Impact",NORMALIZED
XLT05Z,"XLT05Z Makita 1/2"" 18V Angle Impact",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),"XLT05Z Makita 1/2"" 18V Angle Impact","Makita U.S.A., Inc.",Makita®,XLT05Z," x LT05Z Makita 1/2"" 18V Angle Impact",NORMALIZED
DCF510B,Dewalt DCF510B 20V Rachet - Interchangeable Anvil,-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),Dewalt DCF510B 20V Rachet - Interchangeable Anvil,Stanley Black & Decker,DEWALT®,DCF510B,Dewalt DCF510B 20V Rachet - Interchangeable Anvil,NORMALIZED
3052-20,"3052-20 Milw M12 Fuel 1/4"" Rachet",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),"3052-20 Milw M12 Fuel 1/4"" Rachet",Milwaukee Electric Tool Corporation,Milwaukee®,3052-20,"3052-20 Milw M12 Fuel 1/4"" Rachet",NORMALIZED
3054-20,"3054-20 Milw M12 1/2"" Ratchet (Bare)",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),"3054-20 Milw M12 1/2"" Ratchet (Bare)",Milwaukee Electric Tool Corporation,Milwaukee®,3054-20,"3054-20 Milw M12 1/2"" Ratchet (Bare)",NORMALIZED
DCF513EB,"DCF513EB Dewalt 3/8"" Open Head Rachet",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),"DCF513EB Dewalt 3/8"" Open Head Rachet",Stanley Black & Decker,DEWALT®,DCF513EB,"DCF513EB Dewalt 3/8"" Open Head Rachet",NORMALIZED
XVP01Z,"XVP01Z Makita 18V 3"" Polisher/ 2"" Sander",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),"XVP01Z Makita 18V 3"" Polisher/ 2"" Sander","Makita U.S.A., Inc.",Makita®,XVP01Z," x VP01Z Makita 18V 3"" Polisher/ 2"" Sander",NORMALIZED
DCM200B,DCM200B Dewalt 1/2in x 18in - Band File,-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),DCM200B Dewalt 1/2in x 18in - Band File,Stanley Black & Decker,DEWALT®,DCM200B,DCM200B Dewalt 1/2 in x 18in - Band File,NORMALIZED
DCG410B,"DCG410B Dewalt 20V 4-1/2""-5"" - Angle Grinder (Bare)",-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),"DCG410B Dewalt 20V 4-1/2""-5"" - Angle Grinder (Bare)",Stanley Black & Decker,DEWALT®,DCG410B,"DCG410B Dewalt 20V 4-1/2""-5"" - Angle Grinder (Bare)",NORMALIZED
DCG460B,"DCG460B Dewalt 60V Grinder - 7-9""",-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),"DCG460B Dewalt 60V Grinder - 7-9""",Stanley Black & Decker,DEWALT®,DCG460B,"DCG460B Dewalt 60V Grinder - 7-9""",NORMALIZED
DCG402B,"DCG402B Dewalt 20V 4.5"" Angle Grinder (Bare)",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),"DCG402B Dewalt 20V 4.5"" Angle Grinder (Bare)",Stanley Black & Decker,DEWALT®,DCG402B,"DCG402B Dewalt 20V 4.5"" Angle Grinder (Bare)",NORMALIZED
3485-20,"3485-20 Milw M12 1/4"" Right Angle Die Grinder",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),"3485-20 Milw M12 1/4"" Right Angle Die Grinder",Milwaukee Electric Tool Corporation,Milwaukee®,3485-20,"3485-20 Milw M12 1/4"" Right Angle Die Grinder",NORMALIZED
DCG420B,DCG420B Dewalt 20V Die Grinder (Bare),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),DCG420B Dewalt 20V Die Grinder (Bare),Stanley Black & Decker,DEWALT®,DCG420B,DCG420B Dewalt 20V Die Grinder (Bare),NORMALIZED
DCG422B,DCG422B Dewalt 20V Right Angle Die Grinder (Bare),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),DCG422B Dewalt 20V Right Angle Die Grinder (Bare),Stanley Black & Decker,DEWALT®,DCG422B,DCG422B Dewalt 20V Right Angle Die Grinder (Bare),NORMALIZED
924422,924422 Mafell Carpentry - Planing Machine ZH 320 Ec 120V,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,924422 Mafell Carpentry - Planing Machine ZH 320 Ec 120V,Unknown Manufacturer,Unknown Brand,924422,924422 Mafell Carpentry - Planing Machine ZH 320 Ec 120V,NORMALIZED
DCW620B,DCW620B Dewalt 20V Plunge - Router,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),DCW620B Dewalt 20V Plunge - Router,Stanley Black & Decker,DEWALT®,DCW620B,DCW620B Dewalt 20V Plunge - Router,NORMALIZED
2535-20,"2535-20 Milw 3"" Orbit Sander - M12",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),"2535-20 Milw 3"" Orbit Sander - M12",Milwaukee Electric Tool Corporation,Milwaukee®,2535-20,"2535-20 Milw 3"" Orbit Sander - M12",NORMALIZED
2837-20,"2837-20 Milw M18 5"" Sander - Orbital (Bare)",-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),"2837-20 Milw M18 5"" Sander - Orbital (Bare)",Milwaukee Electric Tool Corporation,Milwaukee®,2837-20,"2837-20 Milw M18 5"" Sander - Orbital (Bare)",NORMALIZED
577728,577728 Festool Cordless Sander - ETSC 2 150 I-Plus,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),577728 Festool Cordless Sander - ETSC 2 150 I-Plus,Festool USA,Festool®,577728,577728 Festool Cordless Sander - ETSC 2 150 I-Plus,NORMALIZED
